polaridad,texto
1,@croq29 @ChisteTipico me ha pasado... Lo peor es cuando sin decirle nada a uno lo agregan de nuevo jajajaja
1,@ASuicideBoy me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas
1,@CamposGeovanni en eso estamos claros pero yo tengo fe en que los ticos somos solidarios cuando mas se necesita
1,Mi mejor amigo me llamo que ya venía llegando a mi casa Tengo 25 minutos esperándolo
1,@titabobra aquel señor amigo suyo hizo un numerito hoy de esos que le encanta hacer. Otro día en que la ginebra empezó a fluir temprano!
1,Hasta ahora me entero de que existe la carrera de "investigador de animación japonesa" he desperdiciado mi vida
1,Le envié una foto a Ignacio y me dijo "Que picha más fea"
1,@rebsvargas Un masculino adulto que es fanático obsesivo de My Little Pony
1,@malamujer Ojalá pudiera darte el abrazo en vivo o al menos acompañarte hoy. Siento mucho lo de tu primo
1,Pero en realidad soy mucho menos amargada maldita y juega de viva de lo que parece. Lo prometo.
1,@andrearivl me voy a morir quiero verlo en vivo y tigo no tiene CBS
1,Las eresiones mas comunes de un país muestran su cultura en Costa Rica es "Pura Vida" nada que pueda agregar
1,Quiero demasiado el balde de pollo cebolla y papas fritas de la Papería. Alguien lléveme
1,ESTOY HARTA DEL SEMESTRE  -Yo sábado por la noche resolviendo integrales para encontrar áreas.
1,El primer capítulo de la primera temporada de Black Mirror es bien pinche triste wey.
1,@somekindofEdu pero pensé que luego de jugar juntos todo iba a cambiar
1,@Verosimill @GloryPB pero que tiradera! Perdón pero ya estoy libre planeemos algo si?
1,Ya mi relación no es lo igual con Davi ella me pierde
1,@tsaitami Descubrir qué somos está pichudo diría el patán
1,Lo bueno de verano es que en el grupo hay varios compitas
1,Las tenis blancas no se usan todos los días
1,Hoy será un día muy largo y mi último día siendo un pilluelo de 21 años
1,@arlynerl03 Y si me corrigen es como... "Trágame tierra y llévame directo al infierno"
1,Me encanta la olla de carne pero no me gusta que por ser sopa no me mantenga llena bastante tiempo
1,Si se desesperan nos lleva puta
1,No he visto el nuevo episodio de #TWD
1,@MauHCorona Lo normal es aburrido.
1,Men @RedstoneKnarias no nos eliques mas de porque pierdes porque a nosotros lo unico que nos importa es divertirnos viendote jugar.
1,Mi mamá sólo decirme que estoy gorda
1,@natyrodriguez Demasiada decepción con la humanidad
1,Nunca me he ganado nada con @PizzaHutCRC y que chuzo sería probar la nueva pizza esta tarde liberiana está como para la Crown Pizza
1,Jaja Trump en los primeros 3 meses se va a traer abajo el TLC nos vamos a ir todos a la mierda
1,@FexCR ufff una cosa deliciosa!! Jajaja Que desorden ! Metí las patas ser feliz Fexito!!!
1,Como cuando soy muy chineada y me traen almuerzo al trabajo  Gracias @Antrckstr
1,@MauFonseca11 @FexCR el otro muchacho que es nieto del señor de las galletitas siempre tuvo una dulce navidad
1,Ocupo el viernes negro para ver si me compro un tele el mío se dañó
1,@Juanjo90 @CataSolis20 Eso Juan lleguenle va a estar divertido. Mucho gusto Cata
1,Para navidad voy a pedir que me suba el ponderado.
1,Yo debería estar dormida y no bajo este largo ataque de ansiedad de baja intensidad
1,Que viene Nonpa y fijo es para mayores. Ya lloro.
1,Ahora tengo que dormir llena de repelente
1,@jdclarke y que el mae no sea tan desastroso como aparentó durante la campaña. Hope is all we have left
1,@m_elinna jajajaja yo pensé que había captado la indirecta pero si está vacilon el avatar
1,PSC / PSOE Podemos / Izquierda Unida distanciados jeje!
1,@valeub25 pues sí sé lo que se siente. Pero piénselo como el último esfuerzo que ya ahorita llegan las vacaciones
1,@gabrielselva_cr pura vida. Ya llamé pero fue como no haber llamado.
1,Decirle a un mae "perro" es una ofensa para los pobres animalitos
1,Que duro iniciar el día con noticias tristes
1,@MedioEnSalsaCR Por supuesto que no le importo a nadie. Soy hombre eurodescendiente heterosexual y católico. cc @titabobra
1,Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @los40cr
1,Malparidos! Malditos! Malnacidos! Ya hay carta de Lillie en "Full Art" y todo y de Serena nada
1,Él se ha ganado un lugar especial en mi corazón.
1,@fabian05_p perdida ya no tomo coca.
1,¡Buenos días! Con o sin gripe hoy se disfruta el día.
1,@AzulAlytaSoy nombs cuál tercera. Yo voy a muchas actividades de @bnmascerca en el año ya van más de tres
1,En definitiva! Me quedé sin campo para ir a Tacares ya que me había mentalizado y ya hasta quería ir #percebe
1,Será que en serio alguien puede dormir tanto
1,Adquirí @semrush_es para un sitio que abarcara 10 países y hasta el momento me ha parecido una excelente herramienta.
1,Un País tan afectado como Haití necesita del mundo entero.
1,@jevs_ Acabo de llamar y si tienen! Muchísimas gracias
1,Si la U cerró todo... entonces yo estoy libre hasta el lunes
1,Sin Morata Kroos Bale y puede que aún sin Casemiro para el clásico
1,Que pecadito la gente afectada por las inundaciones
1,@Gra_7 deje de hacerme spoiler estupida
1,@randall_ariasg fijo les llego el agua en la madrugada pobres familias ahí tanta finca que hay seguro hasta las cosechas se perdieron
1,@moboza pavas igual y no nos.dejaron irnos a la casa
1,@CanessaMarchena No terminamos el año vivos
1,En Heredia ese temblor se sintió leve pero horrible
1,Los anuncios de TV de posgrados de mi alma mater son tan malos.
1,Que se hace cuando mi mamá tiene facebook y no me da pelota por estar metida en el celular.
1,En mi pueblo anda una patrulla de @fuerzapublicaCR recolectando alimentos no perecederos. En mi casa ya donamos #CostaRicaUnida
1,@Brenes0791 Yo estoy super ansiosa el asueto me da la tranquilidad de estar con mis papás nada más
1,@NeneAlfaroB Amén! En serio hay q hacerlo
1,@KimSalas21 La vida conspira en contra de uno que injusto jaja.
1,@gaby_mata25 La voz sepsi que debe tener Que dicha Gaby! Ya el lunes regresará "con toda la pata"
1,Esta va a ser la noche más larga para muchos
1,Yo con ganas de tirarle mi batería externa a @ngarcia_s para que no se le descargue el celular
1,Tengo los labios super secos #anli
1,@Bejardo ahh no eso fijo... Pero en este caso en especifico hablo solamente de vestimenta
1,Ayer inicie con mi proyecto de hacerme mi propia huerta
1,Que dicha que hay trabajo y salud y vacaciones también
1,@joharoversi ja ja pero está precioso el condenado.
1,Juegos de pólvora y mi perrito asustado
1,@Chamo_A_ la hijueputa tela se me salió. yo quería volver a quedar acostada.
1,@edgumaco me acuerdo de la clínica Norza el Peri las casas en lotes llobet dañadas
1,@Jefersonserrano @luisricardo_28 @danielugalde07 @Stedich7 nombres yo llego hasta las 10:30 sábado a las 7 AM mejor jajaja
1,Soy el ser más distraído del mundo
1,Yo todo feliz por recibir la orden patronal Y DE AHORA EN ADELANTE VA A SER DIGITAL
1,@hippielandsoul Yo defendía un poquito el 2016 ya no.
1,@vrandrd bueno igual la veré porque el protagonista es muy guapo
1,Para mi mamá toda la ropa que escojo es fea hasta que me la ve puesta
1,@azofeifaMonika yo te extraño un mundo también
1,Sería la mejor compañía para Marce y Osquitar  Bueno y yo
1,@HenAubSol17 yo estoy igual... Hoy pequé feo
1,@ReinerJosueUH que raro el mío si es real
1,Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer
1,Ya no me quiero mover Estúpidos aeropuertos.
1,@mariamadriz03 no me importa si no la lleva visíteme que mi aparta es aburrido
1,Que bueno que me regalen un cargador nuevo y un lifeproof para mi teléfono
1,@Lalusa @moboza @Andrey_Amador errar es d humanos. no debe d pasar a más.
1,@charlie10cr seguro las productoras estaban centradas en traer los de siempre
1,lo único que quiero es que mi gato aparezca no quiero vivir sin él necesito escucharlo y verlo
1,@frankgrs super triste imaginate una familia de 4 personas SOBREVIVIENDO con eso
1,Envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio
1,@KaroRC4 hay unos que son casi misión imposible pero está super lindo
1,@cotarola Te mando un abrazo. Vienen días duros pero se superan eventualmente
1,Soy feliz metiéndole plata al carro
1,No me arrepiento de nada ah Ojalá tuviera dinero infinito
1,Mañana que entonces? -Yo buscando donde pasar navidad por que me dejaron solo
1,Desayuno guanacasteco Hoy es Nochebuena hoy damos vueltita por Nicoya
1,@earthlymama15 ahi voy  cambiando hábitos y haciendo un nuevo estilo de vida
1,@andynuinsa @D_MolinaM @mzmcr @jeskomedina Pero son los periodistas de La Nación ud dijo que eran los dueños de la verdad y vea.11 ideal
1,@__el_Negro ah mae que duro eso en este día
1,@Chelo1478 porque si digo que quiero mamón chino me dicen una vulgaridad
1,Porque no hicieron un en vivo de la fiesta de Rubí?
1,@moriuper hola! No ya no hay más sur
1,@Jey_Gut Aun no tenemos fechas definidas pero te avisamos apenas sepamos
1,Mami se acaba de ir y ya la extraño
1,Estoy viendo #Bridegroom en Netflix y me tiene de un puro moco véanla!
1,Ser productora radiofónica es lo mejor de la vida
1,@nubecina @grassengel pero no están en el cantón central de SJO
1,@adrigamar Eso sí! Igual para vos que la pases bonito
1,@jatenas @Amareto Abrazote enorme!! Sos un éxito!
1,Pero bueno es Año Nuevo y tengo que transmitir buena vibra ¡Feliz año!
1,@Jovel_Alvarez no sé si a todos les funcione pero ¡nosotros sí que lo vemos cumplido!
1,@oazamar Muchas gracias e igual para vos. Te mando un mega homo abrazo
1,Estos panes integrales de #ProsanaFoods están riquísimos. Disponibles hoy! Más información en…
1,Quiero como tener carro para hacer todo rápido
1,Listo. A empezar con las metas del año
1,Primer objetivo del año  aplicar la Ley de la atracción este primero de Enero
1,casi me despicho la vida en medio Roble grabando un audio qué torpe me sentí
1,@sancarlena77 @miguelpintor05 @demalaspalabras sip te entendí por tu tuit anterior
1,@piscolabisaereo @HistoriaNG @SPosteguillo las tengo pero aún no las he leído. Caerán prontito
1,Al final han sido 3h  Bueno mañana tengo fiesta así que.. No me quejo
1,@Jorge_Ruiz14 yo no tengo tiempo para esas cosas ahora mismo
1,@juankipua Es que en el Ojeando el año pasado tampoco tiene muchas canciones ya jajajajaja
1,@vitojph ¡sí! Y me ha encantado  ¿Tú ya las visto? ¿Cuándo comentamos?
1,@aladroqe Se me olvidaban los grandes @2qblog y @estapillao ! A ver si os interesa es hilillo
1,Cosas que enamora las tostadas calentitas a estas horas de la mañana
1,Hola buenos días me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño
1,@omixam no creo que hayan diseñado una tipo propia
1,y lo peor de todo es que funcionaba maldita Jaco como te quiero
1,@MisfitStormer pues hay gente así de mala por el mundo
1,@DarkGiirI que va tía muchos son viejos de mi madre otros del chino. Los que me encantan y me estoy comprando son los del Kiko
1,Parece que hasta mañana no podré catar el madden. Hoy no habra directo
1,@Club_Ratoncito Nuestros niños no andaban de lo más animado con eso de que se acaban las vacaciones...
1,Pero solo cojo 5 días porque me cambio de curro y
1,Despues de trabajar duro me merezco mis caprichos
1,@LorasTyrellSer Yo también te puse algo bonito. Cuanto desprecio
1,@LaFeaDelBaile insoportable? Eso es lo que tú dices  Ya nos contarás espero que vaya todo genial
1,@toniroldanm y por cierto el respeto (y en mi caso admiración) es mutuo
1,@CainQ yo he subido una en gayumbos hace nada. Qué poco me lees paisana
1,@cardinaleconnor Mañana no :( pero seguro que hay gente buena  @cuatro @mananascuatro
1,Vale entiendo no he estado rápido en la bajada pero hay es donde habría que haber entrado
1,@Sakura1474 tia que estoy a punto de acabar la novena voy con retraso
1,@dfresneda_UNED pues la aludida ...y yo mismo...sí...Buen día
1,@FraanBMJ pero entiende que era nuestro sueño  además cuando la vi creo que estábamos en 5 de primaria o algo así
1,@TheFuzzCanyon gracias por etiquetarme pero no suelo hacer estas cosas
1,@jonathanchacon te deseo muchísima suerte en tu próxima aventura tío
1,@EduHdez7th @UDLP_Oficial Preciosa vista y gran resultado enhorabuena
1,@_MrsCristina te amo aunque parece que te has dormido cuando quedaban 5 o 6
1,De verdad desde que me puse las gafas moradas no soporto a ningún tío y
1,@ce_roses Ouch ya no llego a ver si para la próxima si que puedo  un saludo
1,@carlachan Ja ja hay gente muy cansina sobre todo a partir de cierta edad paciencia...
1,lo mejor de to es que me examino justo el dia de mi cumple pero bueno la vida
1,@alejandrosanmo @luisalisferrer Hay una historia escrita donde salen las mujeres pero no es tan popular ni se estudia en las escuelas
1,2. Si. Eres mi crush máximo aunque te considere de mis mejores amigos
1,Digo yo que tengo mala memoria y mi vecino se ha tatuado el nombre de su mujer
1,@BrokenCr0ss_ Eres mi emo fav. Lo de emo es coña se que no lo eres. Quiero verte. Cantas muy bien maldito.
1,@IleniaGarcia @LauraHerreraCb @Caro96lina @LaraRMartin HAHAHAHHA MMM NOS VAMOS EN 2 semanas y no tenemos ni hotel Pa la primera noche 😂😂😂
1,en verdad me duele la vida recordar este momento porque fue tan bonito
1,@Pedroner Pues deja de hacer en pervertido y de viciar y haz algo por tu vida
1,@arturocaracuel @javifontalba @joaquinito71 @desmarquemalaga el.partido estaba pa Lugano
1,Necesito dos rodamientos Marcos mañana traemelos porfa
1,@ricki33_ me quedo con la tónic ya sabes que soy un clásico
1,@whoscabello Es que es verdad prefiero mil veces que estea sana que ir a verla al concierto y que se encuentre mal
1,@AitanaZD ¡Enhorabuena! Eres la ganadora del sorteoescríbenos por mensaje privado para darte el premio
1,@Noel_PI habrá pero no conozco y tb habrá mucha etimología popular falsa... El Wiktionary para mirar uno por uno va bastante bien
1,.@FestivalGigante vamos a estar desde primera hora viendo a @GoleYaika y @SonogramaGrupo pero son bienvenidas alternativas emergentes!
1,@Safreeoficial y pfff...tambien la gente me caia genial..y me da muchisima pena
1,@pmklose Le conocí en 2011 me pareció inteligente respetuoso y respetable pero combativo si...
1,@cartoblasto @mrobaina @uby77 no seas malo  se pide sobre PIB  déficit 4% es 40.000 millones gastados + que ingresados jaja
1,@RaulVCF__ ya y asi se va a quedar hasta que encuentre una de villa nueva en calidad
1,@SiMeLaTarareas @HacheFilardi @Noel_PI sí los epónimos!  como "rebeca" también
1,@ShiyuuTeikoku @__Frostmourne__ y ojo no les nombres el HSM que se ponen todo dignos
1,@lonchbox @ipatri @Joan_Artes @martasimonet @malabache @YouTube el dulce de leche hizo mucho daño
1,@MonicaRuedats gracias Mónica! feliz noche guapa
1,Encantado @juanl_cruz  estás siempre bienvenido. Espero visitaros en Málaga antes
1,@Maleski ¿Y a tu agente del CNI no le deseas buena noche? Pobre.
1,@Pablogorrito @Yulian_Poe Vale me san confundio los oido  hacía mucho que no escuchaba el cara al sol JAJAJA
1,@Tokpelotas @Carlbozal +1 y coincido no imaginaba que el 4k se notaría tanto a esas distancias. Pensando en pasar a Netflix UHD
1,@BornToBeJuan lo siento Juan ya sabes que soy hetero
1,@mtscano veo ahora mismo más fácil el sí del PNV mañana ha dejado clarito lo que piensa del diálogo aquí
1,@aparachiqui @kikollan tu suma a una semana de verte abocado a elecciones
1,@HCFanego @almoregan Gracias tú también  Por cierto vete rellenando la bodega que el 17 estoy allí
1,@mercesori @clicfox ¡Enhorabuena! Eres la ganadora del sorteoescríbenos por mensaje privado para darte el descuento
1,@Sara_Bouvier nada yo por lo menos cuando compré la guitarra eléctrica me salió muy parecido a sí la hubiese comprado en Thomann
1,@SonrieXRIZ ya  Si algún día soy rica te llevo conmigo a verlo a donde sea promesita 👉👈
1,No no. Ya no te quiero me declaro soltera a partir de ahora me has hecho daño  @carjudi6
1,@forbaltihood De nada jo a veces solo hace falta esperar y tener paciencia
1,@Haplo_Schaffer Lo mejor son sus amiguitos defendiéndole diciéndome a mí que pase página cuando es él el que no me deja en paz
1,@LauraCarvajal @RLloria @arturovillegasg @perezreverte @BmDulce @scardige @Laura_Chica @drcesarlozano un abrazo  es mutuo!!
1,@KoiSamsa jajajaja yo creo que esa fue improvisto eh! muchas grasias hermosa!!
1,@LovNaty Tu vida ha parido a un grandisimo hijo de la gran p...  un maravilloso hombre!!.
1,@Rakshasa21 Pues no disfrutarás de un Dulce suelo
1,@StealThisHills omito el *con alguien* pensaba que estaba claro
1,@CNNEE y si puedo trabajar en Madrid Buenos Aires o Bogotá yo sería también muy feliz hihihihi
1,Al principio él no te gusta  pero te acaba gustando y cuando te deja lo extrañas
1,@_mhiguera en cualquier caso gracias por tu "welcome back". Qué cálido ha sido
1,Han tenido buena iniciativa @AnabelCampo y encima son amigos
1,@_mhiguera me ha dicho que es "bienvenida de nuevo". Pero ya me has hecho ir allí y ya  tú sabes que no suele haber nada bueno
1,@henryancat tio es que esta el librillo recien comprao der chino y me toca la polla 😂😂 vente pa casa te doy un piti
1,@AlbbaBernet póntela y te das una vuelta por Málaga porfa
1,@FrigoAdri yo tengo que verlo tio  jaja pero se lo merece  ya hacia tiempo que lo se merecia
1,Despues de todo sigues pendiente de mi y lo sabes pero autoengañarse is moreee easyy
1,Algún alma caritativa me tiene que prestar el Pokemon
1,@RASAMA_ yo puedo cambiar de opinión de cara es más difícil porque vale una pasta.
1,@FranCartagenaCT @BurnleyOfficial @ChelseaFC Bastante bastante. Ganitas de verlo romper la Premier.
1,@Vic_Phantomhive Nah que soy un pringao que lleva aguantándole mucho y ya estoy cansado
1,Está puesta la película de "Cómo entrenar a tu dragón" en el autobús pero la pantalla está demasiado lejos y yo soy un topo.
1,@Maquinuelo @ivansilvamatias si para ti que le vaticina al club 2 o 3 años no son malas palabras vale
1,@nachobartolome de hecho Nintendo Magic fue la principal fuente de información para mis especiales biográficos de Iwata
1,@MV3ga hay cosas del hilo con las que discrepo. Como me sigues hace poco te aviso de que yo hago rt a lo interesante coincida o no
1,@ia_nav @Los40Trending @dcodefest @LEONBENAVENTETW ten por seguro que si queda libre cuento contigo
1,@otonashi_saya Ja ja imagino que cada uno de una forma distinta. Yo me compro gadgets o veo una peli (como Interstellar
1,Me estoy cansando a dar rt a esto d "rt o suspendes" pa luego suspender fijo
1,@lucyhale Las chicas fuertes y guapas han de luchar contra la oscuridad del mundo que hay mucha.
1,Estaba el autobús Benidorm-Madrid al lado con las puertas abiertas y me ha tentado subirme y volver.
1,Voy a soñar con fórmulas matemáticas historia del mundo y la pasiva en inglés le explotará la cabesa*"
1,que cansado me tenes albacete... que cansado!!  sino vuelvo a rosario en verano........... ojo."
1,@SomeJaneDoe_ nazismo y fangirleo como tú filosofía de vida doble moral  juju
1,@_lauu_20 Gracias por lo de "ídolo"  Aunque solo soy una persona normal y corriente que escribe libros
1,@Rokkowen TODOS SIEMPRE tienen carita de super buenos y adorables pero luego la lían
1,Llevo toda la mañana haciendo cosas y no he podido ver ni moon lovers ni signal ni nada
1,@VicentIvars @JJCuerda @eljueves pero hombre eso ya lo había leído  La pregunta es... ¿Cuál pretende ser el titular completo?
1,@CatedraRSC_UAH Muchas gracias!! Feliz por haber formado parte de esta edición del Master!
1,me cago en mi puta vida y en el puto vecino por hacer tanto ruido de buena mañana
1,#HistoriasAlegresEn4Palabras "hoy trabajo en compañía" y es que en @TaludEria se trabaja rodeado de gente muy maja  #Coworking #Oviedo
1,@Aitt7 calla que yo estoy ahora en mi día libre y las horas se pasan más rápido que poniendo copas en el bar
1,@Swareles ¡muchas gracias Carla! De momento han caído tres así que no empieza mal el día
1,¡¡Muchas felicidades en el día de su cumpleaños a un buen amigo como @sagastiker!! A pasarlo en grande compañero
1,Hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias
1,BABY @BlasAuryn #FollowSpree. y la suerte de la semana pasada???  esto sería demasiado grande para mi.
1,Plan perfecto para terminar el fin de semana. @AthleticClub - @FCBarcelona_es. Después @VillarrealCF - @SevillaFC
1,Utopí audiencia estable media de más de 8'5 en Imdb etc... Pero fue cancelada. No se puede tirar tanto de la manta farmacéutica
1,@Hectorfernandez @Alaves Pellegrino ha dotado al equipo una gran consistencia defensiva. Y buenos fichajes
1,@pichyniboss te queda bien tio! Espero que esteis todos pasando un buen verano"
1,@PITjjjimenez_PK Denada  porcierto hazme un hueco en tu agenda de combates quiero ver lo que es capaz tu monotype contra el mio
1,Esta semana ha sido tan chachiosa que ya puedo decir que el verano se ha acabado de una manera decente  y lloro
1,@Nuchiky está en textos en inglés y voces en japonés. Que desilusión me he llevado al poner el juego  habrá que acostumbrarse 😕
1,@ciberchenet Porque nunca nos toca un arbitro bueno? Hay alguno que sea bueno para el Valencia?
1,@mariamira67 que nos regales con capturas de imagen de tus actividades ya no es sorpresa. Lo sorprendente es que tienes inivitado!
1,@Avenghelyne un bq Aquaris m5.5 de hace un mes exacto y ya fallan cosas Busco uno que sea fluido y no me de problemas y buena garantia"
1,@leeahistheway ya... ha sido muy grotesco por mi parte poner una foto de Ojeda a las 10:30. Perdona
1,odio la ubicación de tw porque yo la quiero dejar puesta pero cada vez que tuiteo me sale el nombre de mi pueblo y no quiero eso
1,@JuditRT home pues todos. L y M me tengo que levantar prontisimo para solo una hora y luego X J y V tengo muchas horas  y clase todos los
1,@jcrlaguera @sinfaltas_com @delcastellano sí es usual en País Vasco y zonas limítrofes pero no me cabía lo último en el tuit
1,@V966Cobano Ojalá personaje! Pero tengo examen el 12  De todas formas hablamos para la semana siguiente que ya se lo he dicho a Fernando!
1,@Se_Wilk @CiutadansCs @PrensaCs @mrhciudadanos @AlfonsoRojoPD Gran capacidad de análisis de @InesArrimadas en esa entrevista. #visión
1,#feliz domingo.. que todos encontremos la gloria bendita el ocio la magia los besos compartidos de amor el duende..
1,@llillitto @CarreraCSIC @TrofeoJose_Cano @correporsiria @mediodemadrid @MitinAtletismo @nortevssur1 gracias  me lo paso genial haciéndolo!
1,@astrongergirl " En algún momento empecé a mirar más al suelo que al cielo " " Estoy harto de llorar así que intento sonreír "
1,@Oviedo_crt digamos que soy lo bastante mayor para q si se pone tontaponerla en mis rodillas y darle unos azotes en el culete
1,#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona
1,@juanlebrijo Esa posibilidad está contemplada y si hiciera falta x el bien de España y por responsabilidad volvería a hacerse sin dudar
1,@Alvaro845 @progames045  tienes toda la razon alvaro! Soy un gran fan tuyo tu me enseñaste casi todo de clash of clans eres el mejor!!!
1,@DBeletujo ajajajaja yo en Benidorm vi a dos mujeres con carritos de bebé y los perros dentro y cuando las vimos nos quedamos flipados
1,@timetransfixed_ te juro que no me acuerdo solo sé que alba hizo el vídeo inmitándole no recuerdo absolutamente nada del original
1,@Pedro_GarMu uy qué bien me vendría para colocar la WiFi el portátil las flautas el saxo el nariclete las partituras y mi desorden
1,@Comunikaa2 me alegro mucho!! es importante darnos cuenta del gran valor que podemos aportar y encontrar nuestra misión
1,Yo estaba cansadete pero de repente me habla a un amigo para jugar un ratejo a la Beta de Battlefield 1 y quién le dice que no al chico
1,Es decente tener un Gobierno democrático que cumpla su función politica. NO lo es tener un Gobierno que representa la #corruPPción
1,nos subtitulos de Bojack horseman tan hablando de El Pais El Mundo El Mundo Today y Alaska y Mario y ye terrible
1,@RinAnllel Uno aprende que el mejor momento de crear bonitos recuerdos es el presente el pasado ya fue te toca elegir lo que va a ser
1,@pasapalabraT5 @RaquelBielsa @_fraanb_ Gracias lo único que me hace feliz es escuchar música adivinar y ganar
1,@Anina97 Pues a mi me pasó una experiencia paranormal allí de noche y no he vuelto pasé muchísimo miedo
1,Qué jodido es ser del @RealZaragoza hoy
1,@chefidiaz no seas muy dura
1,alguien duo por la noche?
1,@anna_delaossa ya no tengo mas  soy pobre
1,@Ssictor No todos somos gilipollas
1,@VasoDeLejia Pero si yo soy inocente o no lo soy.."
1,que ganas del FF XV en serio
1,Me estoy muriendo de lo malo que estoy
1,A ver súper cutie y tal pero
1,@narvalillo Eso es antiguo ya
1,Vale he visto la tia bebiendose su regla y me hs dado muchs grima
1,Se ha terminado #Rio2016 Lamentablemente no arriendo las ganancias al pueblo brasileño por la penuria que les espera   Suerte y solidaridad"
1,@toNi_end seria mejor que dejasen de emitir esa basura ya  hay que evolucionar para bien y eso
1,@misscatingcat Bueno al menos has acabado la noche con una hermosa vista  Ami tambien me gusta verlos por la noche ^^
1,@mendescodes @heroinseb enserio cuando habéis dicho que los froot loops están malos me ha dolido...
1,Aunque pensaba que no podría hacerlo hasta el mes de octubre el lunes próximo volveré a ver a mi familia de #Mataró *.*   #felicidad
1,Oye @luciaskaa te pones a hablar con @josecs02 como en los viejos tiempos y no avisas  @JuanAlfonso251 @CrisDazGar
1,Es muy raro el sentimiento que tengo ahora aunque en fin... Qué más dará
1,@achocoblog ... bueno desierta desierta no con algunos seres feéricos
1,@policia 2 horas esperando en Comisaría Gandia y han atendido a 3 personas! Y solamente para una autorización de viaje a un menor.
1,@seestrena #seestrenasietevidas Sería un gato tipo Garfield porqué soy un poco vago y porqué me encanta la lasaña!!
1,@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres
1,Tengo una adicción muy seria al burguer King necesito ayuda profesional
1,@PUUNISSHER @KingKongJulen @xCoorsa @Yuniiiiitoo @YouTube oye corsa  que yo no he jugado contra puni en lan
1,Solo porque UNA persona diga que me conoce y opine sobre cómo soy y convenza a otra de ello no significa que sea así
1,Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía.
1,@futbolero93 solo recuerda que Iman es tranquila
1,@AlteaLaSueca en el debate que he estado leyendo en el blog de Silvio @citaconsilvio lo pone el gran @feliuvicente citando al Che.
1,@ManuBarba Lo feo es llegar al reina sofía y que los descuentos de estudiante sean para menores de 27 años
1,Ah vale me suelta la puta subnormal te estoy llamando. Le digo que no me sale y dice ""ah es que tengo el wifi apagado"""
1,@feralcazar_ es grasioso porque en vez de aspirar a ser alcalde aspiras a concejal...
1,@sosagraphs Pues tan sencillo porque en su día me puse a hacerlo y es de lo que mas encargos me hacen aparte tengo mas estilos crack
1,@flyfap no había parada pero he visto una rotonda mu bonica en la que ponía Nules
1,@hayar_96 abandoné mi tierra y llegué justo ayer a España estoy sensible te odio
1,@elapersw buenas tardes! Se puede pasar?
1,#Otegi inhabilitado   #EsLaSentencia Mujeres tapadas hasta los ojos #EsSuCultura Teneis un sentido inamovible del mundo y de la vida."
1,Madrid está lleno de comida y crushes no me llevéis de aquí
1,@iwanancho quiero un Linoone con Tambor y Velocidad Extrema pero es de esos especiales de generaciones pasadas que ya no se puede
1,@MatiDiazWarrior @severinoiezzi @Maxisanchez06... ¡¡Nos sumamos a la felicitación a un grande!!
1,Eso sí demasiada sobredosis de guiños cameos homenajes frases y planos repetidos de la original. Pero bueno se acepta
1,@RoyalDarjeeling Muy mal!!! jajaja mas Geralt de rivia y menos juego de tronos
1,@SergioSmiles Mirate D gray-man desde cero puta
1,nos lo habíamos encontrado y estaba asustado cruzando una carretera y al final nos hemos tenido que marchar sin él.
1,@PanchoGustavo tío peguemos al Lau Sigues teniendo mi primer grinder?"
1,@valenciacf Mis sentimientos y mi orgullo por el Valencia son muy grandes. Yo quiero lo mejor para el Valencia.
1,@przuppo @lolap245 me quedo con lo primer "un pensamiento en un clic"
1,Gracias tormenta por aparecer justo cuando me voy a meter en cama solita
1,@Graffitera23 qué hermoso!es bueno desviar la mirada al cielo y a las nubes de vez en cuandoabajo está jodido.preciosa fotomil abrazos
1,@Monysito en la vida puede verseme una teta porque cuando me eche la foto no estaba desnuda
1,Mañana es muy probablee que caiga un directo!! Y ya sabeis lo que pasa en los directos...
1,@Jorgeoneer ya pero no soy mucho de pc. No es muy potente el mío
1,@Slow_Dancer_ TOTALMENTE  Pobre Gappy... que inocente es  no sabe con quien se ha encontrado.
1,Buen partido a todos @overgame_org  suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters
1,@levante_emv @valenciacf Un capullo menos en el Valencia. Si no esta al 100% con el Valencia lo mejor es venderlo.
1,Es conveniente tener un Gobierno democrático que cumpla su función politica. NO lo es tener un Gobierno que representa la #corrupciónPP
1,Sólo quería hablar con gente en verda
1,@mafolu2 no creas. Pero me gusta tener a la gente engañada  @GranCTimes
1,Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga
1,@VioletaTrujillo yo me resigno con alguna gente si se creen a este personaje es porque no están dispuestos a escuchar
